country_name,country_code,year,total,single,married,union_cohabiting,widowed,divorced,single_widowed_divorced,married_union_cohabiting,not_elsewhere_classified
Myanmar,MMR,2018,9748.138,3934.054,4787.111,,770.232,256.742,4961.028,4787.111,
Myanmar,MMR,2019,9329.202,3937.37,4485.331,,710.789,195.712,4843.871,4485.331,
Mongolia,MNG,2013,548.857,92.494,364.371,24.719,36.078,31.195,159.767,389.09,
Mongolia,MNG,2014,550.605,75.029,378.434,26.646,40.346,30.15,145.525,405.079,
Mongolia,MNG,2015,570.88,78.986,387.679,30.163,38.659,35.393,153.038,417.842,
Mongolia,MNG,2016,578.058,82.594,388.35,34.059,39.89,33.165,155.649,422.409,
Mongolia,MNG,2017,620.777,86.735,420.766,36.022,40.687,36.566,163.988,456.789,
Mongolia,MNG,2018,612.962,88.654,400.115,43.978,43.205,37.011,168.87,444.092,
Mongolia,MNG,2019,591.853,84.683,377.109,46.51,42.814,40.737,168.234,423.62,
Mozambique,MOZ,2015,5368.1,721.772,655.408,2898.631,596.082,495.681,1813.536,3554.039,
Mauritania,MRT,2012,264.987,41.358,170.233,,18.005,35.391,94.754,170.233,
Mauritania,MRT,2017,323.475,43.594,205,,50.08,24.8,118.475,205,
Mauritius,MUS,2001,160.755,42.247,95.41,,12.443,10.655,65.345,95.41,
Mauritius,MUS,2002,169.873,44.264,102.036,,13.321,10.253,67.838,102.036,
Mauritius,MUS,2003,187.224,42.503,117.08,,14.087,13.555,70.145,117.08,
Mauritius,MUS,2004,183.441,46.406,112.032,,14.167,10.836,71.41,112.032,
Mauritius,MUS,2005,192.646,42.928,124.101,,13.536,12.082,68.545,124.101,
Mauritius,MUS,2006,191.151,43.627,120.54,,13.891,13.094,70.611,120.54,
Mauritius,MUS,2007,188.056,45.116,118.134,,13.332,11.475,69.922,118.134,
Mauritius,MUS,2008,194.427,43.697,125.434,,13.628,11.668,68.993,125.434,
Mauritius,MUS,2009,199.085,42.444,128.507,,14.279,13.855,70.578,128.507,
Mauritius,MUS,2010,207.805,45.625,132.381,,14.774,15.024,75.424,132.381,
Mauritius,MUS,2011,203.729,46.097,130.914,,13.078,13.64,72.815,130.914,
Mauritius,MUS,2012,207.201,48.606,130.785,,12.941,14.87,76.416,130.785,
Mauritius,MUS,2013,218.245,49.436,138.032,,14.826,15.95,80.212,138.032,
Mauritius,MUS,2014,221.515,49.735,138.671,,15.943,17.166,82.844,138.671,
Mauritius,MUS,2015,228.999,56.426,141.677,,14.912,15.984,87.322,141.677,
Mauritius,MUS,2016,225.338,51.282,139.949,,14.405,19.701,85.389,139.949,
Mauritius,MUS,2017,228.683,55.184,140.069,,13.84,19.591,88.614,140.069,
Mauritius,MUS,2018,229.589,58.098,139.908,,13.133,18.451,89.682,139.908,
Mauritius,MUS,2019,235.014,59.608,141.452,,14.238,19.716,93.562,141.452,
Malawi,MWI,2005,2709.168,340.264,1719.725,,318.186,327.572,986.021,1719.725,3.421
Malawi,MWI,2017,2419.035,380.508,1466.18,,221.08,351.266,952.854,1466.18,
Namibia,NAM,2012,366.387,179.567,102.42,47.143,24.494,10.863,214.925,149.563,1.899
Namibia,NAM,2013,429.172,210.829,131.76,41.711,27.717,16.183,254.728,173.471,0.973
Namibia,NAM,2014,427.026,222.03,116.432,50.881,25.675,11.306,259.011,167.312,0.703
Namibia,NAM,2016,424.251,240.033,109.911,44.613,18.749,10.757,269.539,154.524,0.189
Namibia,NAM,2018,445.135,244.632,127.261,37.754,24.577,10.22,279.429,165.015,0.691
Niger,NER,2017,699.456,45.962,544.729,,75.358,32.756,154.076,544.729,
Niger,NER,2011,2851.553,229.178,2317.861,,216.147,88.161,533.486,2317.861,
Niger,NER,2014,2887.387,252.341,2314.605,,252.881,67.561,572.782,2314.605,
Nigeria,NGA,2011,27874.42,3907.724,20005.408,95.584,3170.203,695.503,7773.429,20100.991,
Nigeria,NGA,2013,29726.423,3981.88,21133.452,,3803.622,732.39,8517.892,21193.088,
Nigeria,NGA,2016,26370.96,3144.003,18201.509,,4387.826,618.032,8149.862,18221.098,
Nigeria,NGA,2019,21006.339,3169.964,14276.381,62.892,2640.267,856.835,6667.066,14339.273,
Nicaragua,NIC,2012,1378.738,244.865,379.049,352.199,71.619,330.94,647.424,731.247,0.067
Nicaragua,NIC,2001,684.232,131.797,176.441,152.92,44.16,178.914,354.872,329.361,
Nicaragua,NIC,2005,749.262,155.174,185.251,159.214,42.608,207.015,404.797,344.465,
Nicaragua,NIC,2014,1076.009,164.738,276.42,266.451,44.809,323.591,533.138,542.871,
Netherlands,NLD,1990,1251.138,,,,,,,1402.159,
Netherlands,NLD,1991,1280.573,,,,,,,1448.196,
Netherlands,NLD,1992,1305.707,,,,,,,1522.36,
Netherlands,NLD,1993,1307.733,,,,,,,1569.163,
Netherlands,NLD,1994,1355.863,,,,,,,1612.832,
Netherlands,NLD,1995,1399.172,,,,,,,1620.006,
Netherlands,NLD,1996,1443.013,,,,,,,1653.549,
Netherlands,NLD,1997,1508.979,,,,,,,1691.688,
Netherlands,NLD,1998,1548.036,,,,,,,1724.182,
Netherlands,NLD,1999,1632.927,,,,,,,1762.106,
Netherlands,NLD,2000,1682.652,,,,,,,1804.928,
Netherlands,NLD,2001,1736.372,,,,,,,1847.714,
Netherlands,NLD,2002,1767.203,,,,,,,1894.804,
Netherlands,NLD,2003,1829.302,,,,,,,1893.363,
Netherlands,NLD,2004,1870.603,,,,,,,1901.806,
Netherlands,NLD,2005,1910.031,,,,,,,1791.927,
Netherlands,NLD,2006,1863.92,,,,,,,1887.732,
Netherlands,NLD,2007,1954.456,,,,,,,1900.861,
Netherlands,NLD,2008,1976.013,,,,,,,1961.727,
Netherlands,NLD,2009,2044.33,,,,,,,1949.769,
Netherlands,NLD,2010,1914.325,,,,,,,2095.229,
Netherlands,NLD,2011,1949.589,,,,,,,2085.843,
Netherlands,NLD,2012,1980.642,,,,,,,2118.74,
Netherlands,NLD,2013,2003.209,,,,,,,2123.927,
Netherlands,NLD,2014,2044.492,,,,,,,2047.805,
Netherlands,NLD,2015,2484.99,,,,,,,1650.379,
Netherlands,NLD,2016,2068.536,,,,,,,2096.442,
Netherlands,NLD,2017,2098.014,,,,,,,2108.791,
Netherlands,NLD,2018,2160.076,,,,,,,2101.752,
Norway,NOR,1995,451.98,,,,,,,560.181,
Norway,NOR,1996,487.47,,,,,,,546.154,
Norway,NOR,1997,499.687,,,,,,,561.957,
Norway,NOR,1998,515.808,,,,,,,571.636,
Norway,NOR,1999,521.701,,,,,,,571.414,
Norway,NOR,2000,528.754,,,,,,,570.182,
Norway,NOR,2001,541.303,,,,,,,565.858,
Norway,NOR,2002,553.343,,,,,,,576.042,
Norway,NOR,2003,554.08,,,,,,,562.227,
Norway,NOR,2004,560.748,,,,,,,563.638,
Norway,NOR,2005,562.641,,,,,,,563.053,
Norway,NOR,2006,591.982,,,,,,,557.062,
Norway,NOR,2007,604.557,,,,,,,577.31,
Norway,NOR,2008,634.902,,,,,,,584.979,
Norway,NOR,2009,639.676,,,,,,,582.953,
Norway,NOR,2010,635.609,,,,,,,587.823,
Norway,NOR,2011,654.222,,,,,,,587.443,
Norway,NOR,2012,653.115,,,,,,,603.852,
Norway,NOR,2013,676.527,,,,,,,596.963,
Norway,NOR,2014,682.598,,,,,,,602.547,
Norway,NOR,2015,747.762,,,,,,,550.429,
Norway,NOR,2016,713.181,,,,,,,589.83,
Norway,NOR,2017,727.523,,,,,,,574.956,
Norway,NOR,2018,735.689,,,,,,,577.476,
Nepal,NPL,2008,6412.026,1033.35,4939.08,,389.704,49.893,1472.947,4939.08,
Nepal,NPL,2017,3036.404,422.188,2385.676,,166.551,61.99,650.728,2385.676,
Nauru,NRU,2013,1.803,0.525,0.948,0.11,0.151,0.069,0.744,1.059,
Pakistan,PAK,2006,8344.108,2086.839,5792.628,,395.3,69.342,2551.48,5792.628,
Pakistan,PAK,2007,8712.703,2169.265,6026.569,,424.214,92.655,2686.134,6026.569,
Pakistan,PAK,2008,9167.748,2213.922,6468.362,,419.614,65.849,2699.386,6468.362,
Pakistan,PAK,2009,9915.543,2407.559,6963.665,,468.31,76.008,2951.877,6963.665,
Pakistan,PAK,2010,10543.216,2655.41,7363.302,,442.88,81.623,3179.914,7363.302,
Pakistan,PAK,2011,11305.442,2804.933,7930.579,,498.467,71.464,3374.864,7930.579,
Pakistan,PAK,2013,12131.479,2853.24,8619.178,,571.767,87.294,3512.3,8619.178,
Pakistan,PAK,2014,12574.28,2884.07,8997.22,,605.576,87.413,3577.06,8997.22,
Pakistan,PAK,2015,13319.458,3026.661,9492.083,,695.694,105.02,3827.374,9492.083,
Pakistan,PAK,2018,13411.98,2975.35,9602.74,,704.441,129.449,3809.24,9602.74,
Panama,PAN,2010,575.869,110.41,141.074,176.064,18.655,129.524,258.589,317.138,0.142
Panama,PAN,2011,603.868,117.438,151.758,178.639,18.803,137.165,273.406,330.397,
Panama,PAN,2012,652.423,115.849,168.495,202.19,20.734,145.155,281.738,370.685,
Panama,PAN,2013,675.922,122.95,167.103,220.045,20.697,145.127,288.774,387.148,
Panama,PAN,2014,701.081,130.005,164.527,233.314,22.323,150.912,303.24,397.841,
Panama,PAN,2015,726.918,129.441,183.962,227.074,23.231,163.21,315.882,411.036,
Panama,PAN,2016,744.909,114.435,194.013,240.357,22.711,173.393,310.539,434.37,
Panama,PAN,2017,761.242,134.553,188.302,244.094,23.168,171.125,328.846,432.396,
Panama,PAN,2018,804.784,140.148,188.143,249.447,28.007,199.039,367.194,437.59,
Panama,PAN,2019,850.796,143.108,196.962,271.791,29.797,209.138,382.043,468.753,
Panama,PAN,1997,390.204,135.199,112.75,86.632,11.377,44.246,190.822,199.382,
Panama,PAN,2003,478.712,116.905,120.901,134.43,14.306,92.17,223.381,255.331,
Panama,PAN,2008,548.788,133.563,135.252,170.155,15.027,94.79,243.381,305.407,
Peru,PER,2002,6405.668,2261.019,2028.084,1162.884,368.481,571.41,3200.909,3190.968,13.791
Peru,PER,2003,6475.671,2122.709,2107.164,1257.641,378.949,607.503,3109.161,3364.804,
Peru,PER,2004,6320.113,2083.534,2047.152,1264.265,318.79,605.239,3007.563,3311.416,
Peru,PER,2005,6284.792,2027.871,1981.005,1324.559,313.14,638.218,2979.229,3305.563,
Peru,PER,2006,6567.694,2143.137,2027.31,1410.838,312.313,674.095,3129.546,3438.148,
Peru,PER,2007,6916.309,2144.62,2172.866,1543.312,340.488,715.023,3200.131,3716.177,
Peru,PER,2008,7063.337,2214.545,2111.459,1603.241,351.921,782.172,3348.637,3714.7,
Peru,PER,2009,7198.259,2227.733,2121.472,1684.689,338.044,826.322,3392.099,3806.161,
Peru,PER,2010,7482.552,2275.995,2159.449,1796.568,358.881,891.658,3526.534,3956.017,
Peru,PER,2011,7543.335,2326.328,2213.238,1745.981,341.073,916.715,3584.115,3959.219,
Peru,PER,2012,7765.779,2515.971,2199.541,1793.607,349.055,907.604,3772.63,3993.149,
Peru,PER,2013,7834.56,2464.99,2116.794,1901.967,346.239,1004.571,3815.8,4018.76,
Peru,PER,2014,7829.342,2425.993,2113.248,1871.518,379.477,1039.106,3844.576,3984.766,
Peru,PER,2015,7790.09,2291.148,2076.045,1977.915,354.326,1090.657,3736.13,4053.96,
Peru,PER,2016,8074.022,2297.502,2164.656,2111.402,364.331,1136.13,3797.964,4276.059,
Peru,PER,2017,8201.009,2302.726,2143.081,2168.253,361.493,1225.456,3889.675,4311.334,
Peru,PER,2018,8362.935,2345.148,2097.826,2218.857,381.831,1319.274,4046.253,4316.682,
Peru,PER,2019,8471.89,2389.798,2121.24,2219.73,395.839,1345.283,4130.92,4340.97,
Philippines,PHL,2001,11702.275,3577.241,6817.776,,1039.584,265.078,4881.904,6817.776,
Philippines,PHL,2003,12233.169,3583.201,7311.495,,1059.818,272.467,4915.485,7311.495,6.189
Philippines,PHL,2004,12452.077,3611.448,7518.101,,1003.098,314.548,4929.094,7518.101,4.882
Philippines,PHL,2005,12947.106,3792.78,7821.413,,1009.336,319.274,5121.39,7821.413,4.303
Philippines,PHL,2006,13193.743,3881.904,7984.354,,986.052,337.507,5205.463,7984.354,3.925
Philippines,PHL,2007,13519.9,3988.019,8168.92,,1013.344,344.511,5345.874,8168.92,5.107
Philippines,PHL,2008,13677.328,4070.417,8212.501,,1035.438,354.071,5459.926,8212.501,4.902
Philippines,PHL,2009,14245.923,4186.673,8602.363,,1088.938,360.552,5636.162,8602.363,7.398
Philippines,PHL,2010,14669.339,4305.812,8837.148,,1129.564,386.812,5822.189,8837.148,10.003
Philippines,PHL,2011,15200.724,4514.594,9091.501,,1150.864,434.674,6100.132,9091.501,9.092
Philippines,PHL,2012,15323.263,4543.972,9161.474,,1156.71,448.19,6148.872,9161.474,12.917
Philippines,PHL,2013,15562.645,4599.99,9307.947,,1163.355,478.333,6241.678,9307.947,13.021
Philippines,PHL,2014,15640.337,4658.683,9350.171,,1129.324,493.556,6281.563,9350.171,8.602
Philippines,PHL,2015,15999.525,4756.525,9549.34,,1159.735,516.886,6433.146,9549.34,17.039
Philippines,PHL,2016,16431.047,4426.151,10109.872,,1287.575,595.232,6308.958,10109.872,12.217
Philippines,PHL,2017,15691.177,4234.495,9607.884,,1218.172,611.666,6064.334,9607.884,18.959
Philippines,PHL,2018,16165.148,4305.241,9958.01,,1268.113,622.939,6196.293,9958.01,10.844
Philippines,PHL,2019,16872.175,4466.57,10461.182,,1297.645,640.348,6404.562,10461.182,6.431
Palau,PLW,2014,3.862,1.156,2.226,,0.175,0.135,1.465,2.226,0.171
Palau,PLW,2000,0.99,,,,,,,1.616,
Papua New Guinea,PNG,2010,959.615,166.792,670.373,,50.597,71.853,289.242,670.373,
Poland,POL,1997,2001.06,,,,,,,5747.603,
Poland,POL,1998,2065.717,,,,,,,5726.729,
Poland,POL,1999,2085.618,,,,,,,5717.966,
Poland,POL,2000,2242.314,,,,,,,5768.048,
Poland,POL,2001,2340.013,,,,,,,5749.184,
Poland,POL,2002,2357.891,,,,,,,5592.968,
Poland,POL,2003,2322.9,,,,,,,5467.546,
Poland,POL,2004,2311.447,,,,,,,5402.032,
Poland,POL,2005,2365.261,,,,,,,5433.605,
Poland,POL,2006,2445.802,,,,,,,5209.26,
Poland,POL,2007,2480.622,,,,,,,5145.23,
Poland,POL,2008,2514.276,,,,,,,5179.569,
Poland,POL,2009,2520.452,,,,,,,5303.539,
Poland,POL,2010,2503.006,,,,,,,5173.882,
Poland,POL,2011,2504.276,,,,,,,5212.286,
Poland,POL,2012,2561.798,,,,,,,5227.496,
Poland,POL,2013,2568.869,,,,,,,5223.916,
Poland,POL,2014,2552.345,,,,,,,5282.984,
Poland,POL,2015,6173.059,,,,,,,1646.665,
Poland,POL,2016,2523.566,,,,,,,5222.632,
Poland,POL,2017,2565.812,,,,,,,5170.923,
Poland,POL,2018,2520.503,,,,,,,5182.81,
Portugal,PRT,1990,686.777,,,,,,,1389.793,
Portugal,PRT,1991,679.92,,,,,,,1514.627,
Portugal,PRT,1992,690.218,,,,,,,1403.889,
Portugal,PRT,1993,681.061,,,,,,,1426.414,
Portugal,PRT,1994,693.311,,,,,,,1452.298,
Portugal,PRT,1995,682.878,,,,,,,1455.28,
Portugal,PRT,1996,692.586,,,,,,,1466.343,
Portugal,PRT,1997,739.09,,,,,,,1460.678,
Portugal,PRT,1998,704.879,,,,,,,1593.114,
Portugal,PRT,1999,734.7,,,,,,,1598.555,
Portugal,PRT,2000,715.258,,,,,,,1658.734,
Portugal,PRT,2001,751.892,,,,,,,1675.762,
Portugal,PRT,2002,795.674,,,,,,,1676.907,
Portugal,PRT,2003,792.363,,,,,,,1726.407,
Portugal,PRT,2004,762.287,,,,,,,1743.961,
Portugal,PRT,2005,772.837,,,,,,,1788.861,
Portugal,PRT,2006,781.749,,,,,,,1802.355,
Portugal,PRT,2007,802.944,,,,,,,1812.616,
Portugal,PRT,2008,804.741,,,,,,,1815.854,
Portugal,PRT,2009,814.804,,,,,,,1806.687,
Portugal,PRT,2010,817.532,,,,,,,1825.064,
Portugal,PRT,2011,1051.259,,,,,,,1539.519,
Portugal,PRT,2012,1096.545,,,,,,,1494.6,
Portugal,PRT,2013,1122.407,,,,,,,1437.566,
Portugal,PRT,2014,1106.625,,,,,,,1437.93,
Portugal,PRT,2015,1759.044,,,,,,,778.798,
Portugal,PRT,2016,1133.837,,,,,,,1392.026,
Portugal,PRT,2017,1167.196,,,,,,,1385.732,
Portugal,PRT,2018,1206.238,,,,,,,1365.878,
Paraguay,PRY,1998,720.559,246.114,320.568,97.702,24.514,31.661,302.289,418.27,
Paraguay,PRY,1999,752.222,253.04,340.588,101.326,25.926,31.342,310.308,441.914,
Paraguay,PRY,2001,875.398,300.422,367.2,133.874,34.363,39.539,374.324,501.074,
Paraguay,PRY,2002,882.633,334.004,344.787,139.852,30.976,33.014,397.994,484.639,
Paraguay,PRY,2003,918.636,320.235,380.428,139.084,33.161,45.728,399.124,519.512,
Paraguay,PRY,2004,1030.461,351.726,401.164,191.143,43.589,42.839,438.154,592.307,
Paraguay,PRY,2005,1033.722,346.971,409.654,176.369,45.839,54.889,447.699,586.023,
Paraguay,PRY,2006,990.9,358.377,375.718,179.377,33.58,43.848,435.805,555.095,
Paraguay,PRY,2007,1080.301,370.346,443.822,184.472,40.562,41.099,452.007,628.294,
Paraguay,PRY,2008,1063.67,371.079,405.508,205.886,40.746,39.925,451.75,611.394,
Paraguay,PRY,2009,1189.601,419.602,450.6,216.243,50.75,51.894,522.246,666.843,
Paraguay,PRY,2010,1150.081,398.056,428.15,231.834,45.77,46.271,490.097,659.984,
Paraguay,PRY,2011,1271.435,464.396,481.949,216.448,44.231,64.411,573.038,698.397,
Paraguay,PRY,2012,1386.85,440.055,511.486,313.755,49.671,71.883,561.609,825.241,
Paraguay,PRY,2013,1413.61,501.892,499.776,288.534,55.052,68.356,625.3,788.31,
Paraguay,PRY,2014,1381.652,516.018,471.229,278.328,57.866,58.211,632.095,749.557,
Paraguay,PRY,2015,1422.617,494.79,493.592,295.543,58.062,80.63,633.482,789.135,
Paraguay,PRY,2016,1339.878,455.927,438.134,346.906,39.628,59.283,554.838,785.04,
Paraguay,PRY,2017,1375.817,439.393,461.169,359.88,47.421,67.954,554.768,821.049,
Paraguay,PRY,2018,1470.033,482.963,469.815,396.293,45.063,75.899,603.925,866.108,
Paraguay,PRY,2019,1528.614,519.77,473.723,415.53,46.161,73.431,639.362,889.252,
Occupied Palestinian Territory,PSE,2000,38.888,,,,,,,58.183,
Occupied Palestinian Territory,PSE,2001,34.756,,,,,,,46.89,
Occupied Palestinian Territory,PSE,2002,34.991,,,,,,,49.998,
Occupied Palestinian Territory,PSE,2003,46.517,,,,,,,63.189,
Occupied Palestinian Territory,PSE,2004,49.629,,,,,,,67.614,
Occupied Palestinian Territory,PSE,2005,48.366,,,,,,,72.687,
Occupied Palestinian Territory,PSE,2006,50.529,,,,,,,82.696,
Occupied Palestinian Territory,PSE,2007,58.729,,,,,,,96.571,
Occupied Palestinian Territory,PSE,2008,66.468,,,,,,,91.185,
Occupied Palestinian Territory,PSE,2009,64.293,,,,,,,97.413,
Occupied Palestinian Territory,PSE,2010,61.118,,,,,,,99.675,
Occupied Palestinian Territory,PSE,2011,75.405,,,,,,,109.54,
Occupied Palestinian Territory,PSE,2012,78.656,,,,,,,118.771,
Occupied Palestinian Territory,PSE,2013,72.805,,,,,,,126.269,
Occupied Palestinian Territory,PSE,2014,77.024,,,,,,,137.452,
Occupied Palestinian Territory,PSE,2015,100.761,,,,,,,139.007,
Occupied Palestinian Territory,PSE,2016,109.581,,,,,,,129.061,
Occupied Palestinian Territory,PSE,2017,119.321,,,,,,,129.027,
Occupied Palestinian Territory,PSE,2018,114.342,,,,,,,140.939,
Occupied Palestinian Territory,PSE,2019,114.442,,,,,,,158.363,
Romania,ROU,1997,1597.62,,,,,,,3968.437,
Romania,ROU,1998,1604.432,,,,,,,3892.631,
Romania,ROU,1999,1323.353,,,,,,,3907.291,
Romania,ROU,2000,1547.753,,,,,,,3825.661,
Romania,ROU,2001,1577.793,,,,,,,3739.814,
Romania,ROU,2002,1367.342,,,,,,,3402.697,
Romania,ROU,2003,1213.741,,,,,,,3225.335,
Romania,ROU,2004,1219.287,,,,,,,3196.783,
Romania,ROU,2005,1176.714,,,,,,,3101.343,
Romania,ROU,2006,1173.864,,,,,,,3187.144,
Romania,ROU,2007,1165.422,,,,,,,3166.707,
Romania,ROU,2008,1144.617,,,,,,,3136.19,
Romania,ROU,2009,1153.167,,,,,,,3115.576,
Romania,ROU,2010,1153.97,,,,,,,2930.589,
Romania,ROU,2011,1207.925,,,,,,,2848.012,
Romania,ROU,2012,1256.565,,,,,,,2794.361,
Romania,ROU,2013,1281.53,,,,,,,2729.624,
Romania,ROU,2014,1286.16,,,,,,,2728.381,
Romania,ROU,2015,3213.379,,,,,,,702.673,
Romania,ROU,2016,1206.982,,,,,,,2626.634,
Romania,ROU,2017,1258.077,,,,,,,2678.198,
Romania,ROU,2018,1224.888,,,,,,,2658.209,
Russian Federation,RUS,2010,36889.208,5797.798,20462.825,2096.886,2394.959,6136.741,14329.498,22559.711,
Russian Federation,RUS,2011,37081.246,5778.263,20490.374,2204.33,2414.066,6194.213,14386.542,22694.703,
Russian Federation,RUS,2012,36948.057,5745.922,20644.704,2326.964,2258.731,5971.737,13976.389,22971.668,
Russian Federation,RUS,2013,36803.511,5611.97,20429.958,2416.895,2219.769,6124.92,13956.658,22846.853,
Russian Federation,RUS,2014,36703.445,5280.778,20552.692,2458.78,2155.007,6256.188,13691.973,23011.472,
Russian Federation,RUS,2015,37160.017,5388.715,20927.595,2479.579,2165.812,6198.317,13752.843,23407.174,
Russian Federation,RUS,2016,37179.893,5354.082,21082.511,2605.468,1986.683,6151.15,13491.914,23687.979,
Russian Federation,RUS,2017,36996.577,5088.34,21163.738,2850.193,1938.854,5955.452,12982.646,24013.931,
Russian Federation,RUS,2018,37041.687,5098.138,21402.184,2785.191,1873.764,5882.41,12854.312,24187.375,
