country_name,country_code,year,total,single,married,union_cohabiting,widowed,divorced,single_widowed_divorced,married_union_cohabiting,not_elsewhere_classified
Russian Federation,RUS,2019,36605.252,4762.647,21512.878,2487.878,1918.394,5923.455,12604.496,24000.756,
Rwanda,RWA,2017,1652.994,528.509,616.444,263.14,142.785,102.116,773.41,879.584,
Rwanda,RWA,2018,1706.312,538.011,621.442,295.234,133.66,117.965,789.636,916.676,
Rwanda,RWA,2019,1746.739,569.823,633.273,287.789,141.273,114.58,825.677,921.062,
Rwanda,RWA,2014,2968.59,782.995,1498.297,133.586,412.007,141.706,1336.707,1631.883,
Sudan,SDN,2011,2443.895,717.425,1415.488,,115.829,178.722,1011.976,1415.488,16.431
Senegal,SEN,2015,1481.405,304.126,1023.014,4.485,83.187,65.976,453.289,1027.499,
Solomon Islands,SLB,2013,195.299,48.441,130.315,,3.052,5.127,56.621,130.315,8.363
Sierra Leone,SLE,2014,907.05,103.548,666.128,12.24,88.82,35.251,227.618,678.368,1.063
El Salvador,SLV,2010,1055.488,267.213,267.002,204.849,68.187,248.237,583.637,471.851,
El Salvador,SLV,2011,1061.877,255.6,270.624,210.697,72.798,252.158,580.556,481.321,
El Salvador,SLV,2012,1104.992,265.729,279.697,211.811,78.951,268.804,613.484,491.508,
El Salvador,SLV,2013,1156.911,280.78,290.962,229.937,70.3,284.932,636.012,520.899,
El Salvador,SLV,2014,1159.052,293.709,286.251,229.801,71.465,277.826,643,516.052,
El Salvador,SLV,2015,1146.525,297.348,295.058,220.896,70.633,262.59,630.571,515.954,
El Salvador,SLV,2016,1193.527,311.731,295.964,222.594,74.58,288.658,674.969,518.558,
El Salvador,SLV,2017,1189.402,287.946,299.481,237.967,69.978,294.03,651.954,537.448,
El Salvador,SLV,2018,1210.309,306.395,298.827,233.083,74.722,297.282,678.399,531.91,
El Salvador,SLV,2019,1260.289,325.289,302.088,236.353,77.533,319.026,721.848,538.441,
Serbia,SRB,2008,1440.545,284.513,983.436,,80.92,91.361,456.795,983.436,
Serbia,SRB,2009,1375.818,292.324,918.212,,73.194,92.088,457.606,918.212,
Serbia,SRB,2010,1283.667,278.716,832.407,,72.085,100.458,451.26,832.407,
Serbia,SRB,2011,1242.728,266.876,821.749,,62.902,91.202,420.98,821.749,
Serbia,SRB,2012,1246.663,279.779,819.582,,61.45,85.853,427.081,819.582,
Serbia,SRB,2013,1284.285,273.942,850.808,,57.956,101.58,433.477,850.808,
Serbia,SRB,2014,1383.973,308.529,923.038,,62.632,89.774,460.935,923.038,
Serbia,SRB,2015,1363.753,315.459,896.119,,59.42,92.755,467.634,896.119,
Serbia,SRB,2016,1415.796,335.097,916.27,,69.627,94.803,499.527,916.27,
Serbia,SRB,2017,1434.27,343.175,924.616,,69.321,97.158,509.654,924.616,
Serbia,SRB,2018,1439.25,355.257,923.571,,61.483,98.939,515.679,923.571,
Serbia,SRB,2019,1443.951,358.864,924.283,,67.184,93.62,519.668,924.283,
Suriname,SUR,2016,84.916,30.956,28.265,19.073,2.78,3.843,37.579,47.337,
Slovakia,SVK,1998,360.115,,,,,,,771.385,
Slovakia,SVK,1999,375.685,,,,,,,776.877,
Slovakia,SVK,2000,400.849,,,,,,,776.315,
Slovakia,SVK,2001,416.667,,,,,,,784.004,
Slovakia,SVK,2002,423.222,,,,,,,766.106,
Slovakia,SVK,2003,415.297,,,,,,,780.356,
Slovakia,SVK,2004,426.038,,,,,,,778.888,
Slovakia,SVK,2005,428.534,,,,,,,759.229,
Slovakia,SVK,2006,431.504,,,,,,,753.444,
Slovakia,SVK,2007,449.754,,,,,,,736.304,
Slovakia,SVK,2008,439.321,,,,,,,761.98,
Slovakia,SVK,2009,449.352,,,,,,,743.629,
Slovakia,SVK,2010,479.914,,,,,,,729.621,
Slovakia,SVK,2011,461.202,,,,,,,723.322,
Slovakia,SVK,2012,484.369,,,,,,,715.353,
Slovakia,SVK,2013,486.267,,,,,,,723.388,
Slovakia,SVK,2014,496.964,,,,,,,714.946,
Slovakia,SVK,2015,882.307,,,,,,,351.442,
Slovakia,SVK,2016,530.756,,,,,,,717.406,
Slovakia,SVK,2017,525.982,,,,,,,724.659,
Slovakia,SVK,2018,533.142,,,,,,,707.244,
Slovenia,SVN,1996,151.007,,,,,,,284.473,
Slovenia,SVN,1997,157.674,,,,,,,286.722,
Slovenia,SVN,1998,167.727,,,,,,,284.61,
Slovenia,SVN,1999,172.357,,,,,,,269.236,
Slovenia,SVN,2000,169.06,,,,,,,274.807,
Slovenia,SVN,2001,175.832,,,,,,,267.756,
Slovenia,SVN,2002,184.889,,,,,,,266.216,
Slovenia,SVN,2003,183.151,,,,,,,256.206,
Slovenia,SVN,2004,198.397,,,,,,,265.628,
Slovenia,SVN,2005,190.573,,,,,,,275.919,
Slovenia,SVN,2006,194.345,,,,,,,277.123,
Slovenia,SVN,2007,197.711,,,,,,,275.47,
Slovenia,SVN,2008,211.414,,,,,,,264.733,
Slovenia,SVN,2009,208.822,,,,,,,268.95,
Slovenia,SVN,2010,209.994,,,,,,,266.006,
Slovenia,SVN,2011,214.815,,,,,,,253.483,
Slovenia,SVN,2012,216.565,,,,,,,251.251,
Slovenia,SVN,2013,212.338,,,,,,,249.306,
Slovenia,SVN,2014,207.359,,,,,,,259.36,
Slovenia,SVN,2015,271.62,,,,,,,191.572,
Slovenia,SVN,2016,224.354,,,,,,,239.377,
Slovenia,SVN,2017,238.201,,,,,,,240.842,
Slovenia,SVN,2018,235.428,,,,,,,242.226,
Sweden,SWE,1995,994.604,,,,,,,1125.229,
Sweden,SWE,1996,983.69,,,,,,,1121.228,
Sweden,SWE,1997,998.023,,,,,,,1071.952,
Sweden,SWE,1998,994.035,,,,,,,1025.662,
Sweden,SWE,1999,1040.202,,,,,,,1032.847,
Sweden,SWE,2000,1056.903,,,,,,,1023.625,
Sweden,SWE,2001,1142.23,,,,,,,1025.772,
Sweden,SWE,2002,1161.022,,,,,,,1021.505,
Sweden,SWE,2003,1175.095,,,,,,,1025.423,
Sweden,SWE,2004,1192.082,,,,,,,1007.478,
Sweden,SWE,2005,1206.87,,,,,,,1032.432,
Sweden,SWE,2006,1237.847,,,,,,,1025.369,
Sweden,SWE,2007,1272.67,,,,,,,1026.585,
Sweden,SWE,2008,1290.912,,,,,,,1033.032,
Sweden,SWE,2009,1283.47,,,,,,,1042.277,
Sweden,SWE,2010,1288.214,,,,,,,1039.484,
Sweden,SWE,2011,1310.222,,,,,,,1057.888,
Sweden,SWE,2012,1335.046,,,,,,,1062.716,
Sweden,SWE,2013,1355.235,,,,,,,1071.723,
Sweden,SWE,2014,1376.517,,,,,,,1080.44,
Sweden,SWE,2015,1314.312,,,,,,,1171.39,
Sweden,SWE,2016,1375.606,,,,,,,1135.989,
Sweden,SWE,2017,1404.711,,,,,,,1150.19,
Sweden,SWE,2018,1440.52,,,,,,,1153.313,
Eswatini,SWZ,2016,188.275,85.906,76.65,8.179,12.993,4.547,103.446,84.829,
Seychelles,SYC,2014,24.997,10.516,6.35,6.313,0.543,1.229,12.288,12.663,0.047
Seychelles,SYC,2015,13.714,6.031,3.307,3.574,0.137,0.661,6.829,6.88,
Seychelles,SYC,2016,5.618,2.327,1.384,1.523,0.113,0.27,2.71,2.907,
Seychelles,SYC,2017,23.642,9.486,5.974,6.943,0.318,0.917,10.722,12.917,
Seychelles,SYC,2018,25.153,11.002,5.937,6.802,0.3,1.098,12.4,12.739,
Seychelles,SYC,2019,25.141,10.703,6.569,6.206,0.446,1.219,12.367,12.775,
Chad,TCD,2018,1946.313,194.204,1278.874,6.655,280.405,186.175,660.784,1285.528,
Togo,TGO,2017,1139.586,121.245,841.811,,118.617,57.914,297.776,841.811,
Togo,TGO,2006,1301.142,238.599,880.693,,115.473,66,420.072,880.693,
Togo,TGO,2011,1401.263,283.005,784.771,120.453,135.248,74.867,493.12,905.224,2.92
Togo,TGO,2015,1453.758,249.449,830.466,143.547,161.994,68.017,479.461,974.013,
Togo,TGO,2014,832.139,221.947,553.646,17.52,8.591,30.435,260.973,571.166,
Thailand,THA,2010,17493.71,2963.191,12510.234,,1058.727,956.388,4978.307,12510.234,5.169
Thailand,THA,2013,17566.514,2949.44,12567.458,,1055.735,990.736,4995.911,12567.458,3.145
Thailand,THA,2014,17422.016,3262.747,12097.807,,1083.196,974.568,5320.511,12097.807,3.698
Thailand,THA,2015,17431.836,3312.279,12052.562,,1064.258,1000.761,5377.298,12052.562,1.976
Thailand,THA,2016,17293.969,3403.285,11812.096,,1039.014,1037.201,5479.5,11812.096,2.374
Thailand,THA,2017,17180.239,3434.471,11664.034,,1018.012,1060.557,5513.039,11664.034,3.166
Thailand,THA,2018,17363.965,3487.721,11745.061,,1019.16,1109.981,5616.862,11745.061,2.041
Thailand,THA,2019,17273.575,3604.449,11559.855,,1007.888,1097.091,5709.428,11559.855,4.292
Tajikistan,TJK,2009,750.958,187.897,467.346,0.838,61.17,33.707,282.774,468.184,
Timor-Leste,TLS,2010,83.287,17.174,47.318,3.916,13.618,1.261,32.053,51.234,
Timor-Leste,TLS,2013,73.03,14.683,42.327,7.348,7.521,1.117,23.321,49.675,
Timor-Leste,TLS,2016,219.277,19.584,30.712,141.625,7.14,19.191,45.915,172.337,1.025
Tonga,TON,2018,12.914,3.385,8.048,0.111,0.92,0.451,4.755,8.159,
Trinidad and Tobago,TTO,2010,249.68,98.432,79.942,27.505,,43.471,141.903,107.447,0.331
Trinidad and Tobago,TTO,2011,254.726,100.038,83.602,29.035,,41.483,141.521,112.637,0.568
Trinidad and Tobago,TTO,2012,268.59,102.395,86.992,33.079,,45.62,148.015,120.07,0.505
Trinidad and Tobago,TTO,2013,267.837,105.944,86.458,30.736,,44.054,149.998,117.194,0.645
Trinidad and Tobago,TTO,2014,273.03,109.886,84.04,34.333,,43.848,153.734,118.373,0.922
Trinidad and Tobago,TTO,2015,263.558,104.621,80.918,32.839,,44.818,149.439,113.757,0.362
Trinidad and Tobago,TTO,2016,265.827,104.417,81.977,32.781,,46.299,150.716,114.758,0.353
Tunisia,TUN,2005,881.005,438.965,394.685,,28.116,19.158,486.239,394.685,0.081
Tunisia,TUN,2006,926.563,442.007,435.823,,29.626,19.027,490.659,435.823,
Tunisia,TUN,2007,949.626,464.21,435.473,,29.361,20.455,514.026,435.473,0.127
Tunisia,TUN,2008,973.748,471.469,453.204,,29.242,19.613,520.324,453.204,0.22
Tunisia,TUN,2009,994.062,466.076,482.643,,24.891,20.311,511.278,482.643,0.141
Tunisia,TUN,2010,1011.049,485.593,476.527,,29.424,19.298,534.315,476.527,0.207
Tunisia,TUN,2011,1026.719,506.434,474.3,,22.704,23.056,552.195,474.3,
Tunisia,TUN,2012,1070.966,534.625,485.889,,23.066,27.385,585.077,485.889,
Tunisia,TUN,2013,1081.685,512.158,518.652,,26.007,24.868,563.033,518.652,
Tunisia,TUN,2015,1121.704,456.559,610.017,,23.53,31.572,511.661,610.017,
Tunisia,TUN,2016,1162.307,483.382,621.932,,24.7,32.293,540.375,621.932,
Tunisia,TUN,2017,1173.624,475.903,638.038,,27.833,31.849,535.585,638.038,
Tuvalu,TUV,2016,1.477,0.299,1.081,,0.053,0.044,0.396,1.081,
"Tanzania, United Republic of",TZA,2001,7723.943,1903.949,4801.28,,544.153,474.561,2922.663,4801.28,
"Tanzania, United Republic of",TZA,2006,9588.463,1927.238,5997.851,,893.304,770.07,3590.612,5997.851,
"Tanzania, United Republic of",TZA,2014,10730.181,2271.515,6000.58,370.758,1031.51,1055.817,4358.842,6371.338,
Uganda,UGA,2012,2029,,,,,,,3176.88,
Uganda,UGA,2017,4427.108,864.054,2660.775,,356.064,546.215,1766.333,2660.775,
Ukraine,UKR,2018,8546.036,1482.034,4905.286,,426.857,1731.859,3640.75,4905.286,
Ukraine,UKR,2019,8654.051,1417.005,5025.465,,490.012,1721.568,3628.585,5025.465,
Uruguay,URY,1998,516.449,146.397,229.899,50.748,24.165,65.24,235.802,280.647,
Uruguay,URY,1999,504.588,143.128,221.587,51.924,22.356,65.593,231.077,273.511,
Uruguay,URY,2000,513.693,146.692,225.577,50.986,21.945,68.493,237.13,276.563,
Uruguay,URY,2001,527.732,148.227,222.883,63.197,22.544,70.881,241.652,286.08,
Uruguay,URY,2002,504.507,141.424,212.19,61.648,21.654,67.591,230.669,273.838,
Uruguay,URY,2003,497.793,137.51,206.905,62.545,20.623,70.21,228.343,269.45,
Uruguay,URY,2004,493.792,134.255,203.027,64.158,21.525,70.827,226.607,267.185,
Uruguay,URY,2005,494.121,136.54,191.009,69.13,22.876,74.566,233.982,260.139,
Uruguay,URY,2006,659.28,177.56,291.754,104.57,29.396,56,262.956,396.324,
Uruguay,URY,2007,666.493,156.628,284.348,117.01,29.503,79.004,265.135,401.358,
Uruguay,URY,2008,686.36,147.434,289.505,117.638,32.568,99.215,279.217,407.143,
Uruguay,URY,2009,697.299,144.721,285.628,134.748,32.799,99.403,276.923,420.376,
Uruguay,URY,2010,768.17,150.634,308.845,160.993,33.286,114.412,298.332,469.838,
Uruguay,URY,2011,795.939,167.961,306.253,174.915,31.006,115.804,314.771,481.168,
Uruguay,URY,2012,770.54,151.571,289.784,173.382,30.244,125.559,307.374,463.166,
Uruguay,URY,2013,780.681,148.895,292.217,191.133,28.26,120.176,297.331,483.35,
Uruguay,URY,2014,802.948,148.447,290.431,204.696,30.228,129.146,307.821,495.127,
Uruguay,URY,2015,809.006,145.624,290.018,211.183,27.548,134.633,307.805,501.201,
Uruguay,URY,2016,814.33,141.118,296.021,214.554,27.857,134.78,303.755,510.575,
Uruguay,URY,2017,815.8,141.865,291.748,219.058,26.725,136.404,304.994,510.806,
Uruguay,URY,2018,819.399,149.019,282.219,222.427,25.369,140.365,314.753,504.646,
Uruguay,URY,2019,776.621,142.203,266.746,213.811,22.608,131.253,296.064,480.557,
United States,USA,1994,60309.717,15366.661,33460.872,,2063.487,9418.697,26848.845,33460.872,
United States,USA,1995,61058.799,15474.59,33989.976,,1991.288,9602.944,27068.823,33989.976,
United States,USA,1996,61944.951,15848.195,34279.11,,1901.726,9915.92,27665.841,34279.11,
United States,USA,1997,63142.958,16515.719,34515.575,,1996.62,10115.043,28627.383,34515.575,
United States,USA,1998,63714.203,17086.769,34486.464,,2012.024,10128.946,29227.74,34486.464,
United States,USA,1999,64855.473,17574.736,35025.162,,1971.986,10283.588,29830.31,35025.162,
United States,USA,2000,66302.883,17849.388,35911.664,,2042.37,10499.462,30391.22,35911.664,
United States,USA,2001,66848.36,18020.839,36064.795,,2084.98,10677.746,30783.565,36064.795,
United States,USA,2002,67363.205,18203.242,36290.193,,2068.099,10801.671,31073.012,36290.193,
United States,USA,2003,68272.045,18397.479,36866.386,,2076.725,10931.454,31405.658,36866.386,
United States,USA,2004,68421.374,18615.582,36736.73,,2080.991,10988.07,31684.643,36736.73,
United States,USA,2005,69287.784,19182.941,36861.638,,2100.141,11143.063,32426.145,36861.638,
United States,USA,2006,70172.62,19473.675,37267.093,,2096.72,11335.132,32905.527,37267.093,
United States,USA,2007,70987.9,19744.685,37790.708,,2109.283,11343.224,33197.192,37790.708,
United States,USA,2008,71767.062,20230.724,38100.367,,2173.055,11262.916,33666.695,38100.367,
United States,USA,2009,72019.034,20224.27,38228.172,,2184.513,11382.079,33790.861,38228.172,
United States,USA,2010,71903.874,20591.821,37737.353,,2280.24,11294.46,34166.521,37737.353,
United States,USA,2011,71642.144,20941.266,37124.274,,2241.973,11334.631,34517.87,37124.274,
United States,USA,2012,72647.859,21555.531,37420.344,,2146.387,11525.597,35227.515,37420.344,
United States,USA,2013,72722.356,22122.291,37148.444,,2117.612,11334.009,35573.912,37148.444,
United States,USA,2014,73039.474,22384.659,37056.641,,2154.957,11443.217,35982.833,37056.641,
United States,USA,2015,73509.586,22798.275,37142.274,,2189.813,11379.223,36367.312,37142.274,
United States,USA,2016,74432.232,23381.296,37409.408,,2262.441,11379.088,37022.825,37409.408,
United States,USA,2017,75174.518,24053.657,37787.693,,2268.926,11064.242,37386.825,37787.693,
United States,USA,2018,75978.463,24633.718,37924.691,,2285.451,11134.603,38053.773,37924.691,
United States,USA,2019,76851.678,25094.156,38331.901,,2347.46,11078.161,38519.777,38331.901,
"Venezuela, Bolivarian Republic of",VEN,2005,4478.54,1362.489,1124.2,1179.703,145.1,641.267,2148.856,2303.903,25.782
"Venezuela, Bolivarian Republic of",VEN,2006,4656.957,1431.422,1160.413,1242.195,151.24,670.117,2252.778,2402.608,1.571
"Venezuela, Bolivarian Republic of",VEN,2007,4735.398,1470.388,1127.324,1277.915,151.87,707.293,2329.551,2405.239,0.608
"Venezuela, Bolivarian Republic of",VEN,2008,4841.697,1486.005,1216.99,1308.539,146.207,683.314,2315.526,2525.529,0.643
"Venezuela, Bolivarian Republic of",VEN,2009,4974.707,1505.218,1153.737,1413.068,159.9,740.364,2405.482,2566.805,2.421
"Venezuela, Bolivarian Republic of",VEN,2010,5039.437,1473.107,1095.181,1476.894,150.443,843.268,2466.817,2572.075,
"Venezuela, Bolivarian Republic of",VEN,2011,5148.344,1481.729,1089.25,1518.411,150.92,907.238,2539.887,2607.661,0.797
"Venezuela, Bolivarian Republic of",VEN,2012,5235.861,1462.415,1138.166,1519.94,159.963,955.356,2577.733,2658.106,
"Venezuela, Bolivarian Republic of",VEN,2016,5413.302,1587.43,1187.158,1549.783,156.248,929.897,2673.575,2736.941,2.786
"Venezuela, Bolivarian Republic of",VEN,2017,6249.812,1859.338,1175.75,1995.358,178.76,1036.13,3074.228,3171.108,4.476
Viet Nam,VNM,2010,24218.878,4069.35,17930.077,,1587.2,603.626,6260.177,17930.077,28.624
Viet Nam,VNM,2011,24820.916,3865.353,18616.816,,1701.191,602.734,6169.278,18616.816,34.823
Viet Nam,VNM,2012,25157.921,3497.028,19126.831,,1805.515,646.892,5949.436,19126.831,81.655
Viet Nam,VNM,2013,25670.212,3543.583,19555.731,,1857.889,706.033,6107.505,19555.731,6.976
Viet Nam,VNM,2014,26010.987,3438.524,20016.5,,1839.61,703.082,5981.215,20016.5,13.272
Viet Nam,VNM,2015,26067.459,3506.825,20032.695,,1776.234,742.492,6025.552,20032.695,9.212
Viet Nam,VNM,2016,26306.396,3457.376,20281.155,,1811.562,752.461,6021.398,20281.155,3.843
Viet Nam,VNM,2017,26337.57,3496.609,20279.991,,1775.425,785.489,6057.522,20279.991,
Viet Nam,VNM,2018,26189.2,3341.957,20271.239,,1760.595,815.409,5917.961,20271.239,
Viet Nam,VNM,2019,23934.83,3170.037,18548.082,,1345.894,870.817,5386.748,18548.082,
Vanuatu,VUT,2006,42.638,9.904,30.025,0.842,1.506,0.343,11.753,30.867,
Vanuatu,VUT,2010,43.909,8.278,28.555,4.079,2.144,0.853,11.275,32.634,
Vanuatu,VUT,2009,43.031,9.4,24.625,6.173,1.985,0.848,12.233,30.798,
Samoa,WSM,2012,14.201,3.436,9.047,,0.656,1.062,5.154,9.047,
Samoa,WSM,2017,6.043,,,,,,,11.264,
Yemen,YEM,2014,396.633,134.274,217.545,,28.655,16.159,179.088,217.545,
South Africa,ZAF,2000,6503.501,,2953.116,1676.96,345.829,1524.774,1870.603,4630.076,2.821
South Africa,ZAF,2001,6571.794,,3018.456,406.406,330.883,2814.867,3145.749,3424.862,1.182
South Africa,ZAF,2002,6421.698,,2933.651,334.078,330.365,2822.666,3153.031,3267.729,0.939
South Africa,ZAF,2003,6401.195,,2894.911,348.989,316.599,2839.359,3155.958,3243.899,
South Africa,ZAF,2004,6178.628,1300.828,2510.442,448.012,321.674,1597.325,3219.827,2958.454,
South Africa,ZAF,2005,6598.009,2936.527,2316.237,679.05,348.465,315.957,3600.949,2995.287,1.774
South Africa,ZAF,2006,6784.036,3135.942,2359.218,637.974,370.998,279.736,3786.676,2997.192,
South Africa,ZAF,2007,6882.984,3206.265,2411.379,643.168,353.721,265.818,3825.804,3054.547,2.632
South Africa,ZAF,2008,8537.83,3916.03,2881.7,902.99,448.071,389.039,4753.14,3784.691,
South Africa,ZAF,2009,8387.826,3859.434,2808.785,920.116,428.796,370.696,4658.926,3728.901,
South Africa,ZAF,2010,8238.149,3805.109,2787.55,855.012,433.559,356.919,4595.587,3642.562,
South Africa,ZAF,2011,8460.445,3991.434,2832.585,854.98,416.268,365.178,4772.88,3687.565,
South Africa,ZAF,2012,8647.542,4063.303,2907.024,893.178,401.088,382.95,4847.34,3800.202,
South Africa,ZAF,2013,8986.872,4288.936,2917.989,938.663,445.387,395.898,5130.221,3856.651,
South Africa,ZAF,2014,9191.932,4479.937,2928.718,942.159,485.527,355.591,5321.054,3870.877,
South Africa,ZAF,2015,9606.198,4645.999,3069.846,1066.306,444.564,379.483,5470.045,4136.152,
South Africa,ZAF,2016,9780.434,4790.553,3045.566,1121.524,449.707,373.084,5613.344,4167.09,
South Africa,ZAF,2017,10150.12,5011.26,3150.598,1137.235,474.834,376.193,5862.287,4287.833,
South Africa,ZAF,2018,10294.157,5177.067,3121.128,1159.304,461.67,374.988,6013.725,4280.432,
South Africa,ZAF,2019,10485.426,5336.023,3168.061,1153.882,460.173,367.287,6163.482,4321.943,
Zambia,ZMB,2017,1318.333,276.244,730.929,2.547,135.203,173.409,584.857,733.477,
Zambia,ZMB,2018,1229.302,265.266,613.972,2.439,144.443,203.181,612.89,616.411,
Zimbabwe,ZWE,2011,2900.834,512.018,1704.685,,455.309,223.804,1191.131,1704.685,5.018
Zimbabwe,ZWE,2014,3347.523,553.399,2011.064,,496.326,282.558,1332.282,2011.064,4.177
Zimbabwe,ZWE,2019,1525.118,240.566,906.573,,162.285,215.694,618.545,906.573,
