"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","TIME","Value",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","807","MKD","North Macedonia","2016","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","807","MKD","North Macedonia","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","807","MKD","North Macedonia","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2005","15.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2006","15.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2007","15.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2008","16.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2009","15.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2010","15.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2011","14.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2012","13.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2013","14.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2014","13.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2015","13.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2016","14.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2017","13.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","578","NOR","Norway","2018","13.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2005","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2006","17.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2007","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2008","18.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2009","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2010","15.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2011","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2012","16.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2013","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2014","17.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2015","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2016","15.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","616","POL","Poland","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2005","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2006","12.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2007","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2008","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2009","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2010","16.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2011","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2012","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2013","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2014","18.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2015","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2016","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","620","PRT","Portugal","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2005","18.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2006","13.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2007","18.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2008","19.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2009","18.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2010","20.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2011","2.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2012","3.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2013","8.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2014","7.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2015","13.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2016","14.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2017","13.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","498","MDA","Republic of Moldova","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2005","14.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2006","13.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2007","10.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2008","6.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2009","6.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2010","11.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2011","11.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2012","9.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2013","7.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2014","7.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2015","7.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2016","6.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2017","3.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","642","ROU","Romania","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2005","36.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2006","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2007","34.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2008","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2009","32.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2010","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2011","32.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2012","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2013","25.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2014","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2015","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2016","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","643","RUS","Russian Federation","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2005","7.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2006","6.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2007","3.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2008","4.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2009","3.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2010","7.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2011","8.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2012","10.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2013","11.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2014","13.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2015","16.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2016","17.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2017","18.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","688","SRB","Serbia","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2005","28.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2006","26.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2007","25.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2008","24.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2009","25.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2010","24.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2011","24.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2012","24.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2013","22.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2014","23.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2015","22.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2016","22.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2017","22.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","703","SVK","Slovakia","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2005","6.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2006","6.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2007","7.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2008","7.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2009","2.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2010","3.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2011","4.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2012","5.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2013","5.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2014","5.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2015","5.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2016","5.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2017","5.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","705","SVN","Slovenia","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2005","27.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2006","26.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2007","25.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2008","21.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2009","22.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2010","22.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2011","23.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2012","23.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2013","24.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2014","23.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2015","22.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2016","22.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","724","ESP","Spain","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2005","16.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2006","15.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2007","16.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2008","16.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2009","14.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2010","14.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2011","14.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2012","14.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2013","13.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2014","13.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2015","12.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2016","12.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2017","11.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","752","SWE","Sweden","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2005","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2006","18.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2007","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2008","19.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2009","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2010","18.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2011","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2012","22.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2013","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2014","15.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2015","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2016","14.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","756","CHE","Switzerland","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2005","48.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2006","44.6",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2007","43.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2008","38.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2009","40.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2010","44.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2011","50.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2012","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2013","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2014","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2015","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2016","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","762","TJK","Tajikistan","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2005","29.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2006","27.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2007","27.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2008","24.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2009","22.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2010","22.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2011","25.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2012","22.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2013","22.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2014","23.7",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2015","25.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2016","25.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2017","21.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","804","UKR","Ukraine","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2005","21.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2006","20.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2007","20.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2008","21.0",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2009","19.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2010","18.3",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2011","18.2",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2012","17.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2013","17.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2014","17.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2015","17.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2016","16.8",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2017","16.5",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","826","GBR","United Kingdom","2018","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2005","41.4",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2006","39.1",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2007","37.9",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2008","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2009","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2010","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2011","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2012","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2013","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2014","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2015","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2016","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2017","..",
"21","Gender pay gap in monthly earning, %","Gender pay gap in monthly earning","Percent","840","USA","United States","2018","..",
